4,83,8,4,20,42,596
4,90,7,8,11,64,707.8
10,97,4,11,19,84,868.4
8,83,4,6,13,56,642
6,83,7,10,15,93,866.3
3,53,9,3,4,58,540.8
10,73,6,10,15,60,658.4
5,73,6,2,3,95,790.5
6,64,5,3,2,42,467.4
5,100,4,1,0,46,581.8
6,43,4,1,3,48,434
8,91,7,2,8,64,701.4
7,94,7,3,0,89,819.9
5,65,6,9,15,69,672.7
10,55,4,8,2,95,741.5
6,49,4,11,5,65,564.3
4,84,8,11,12,62,690.2
9,41,5,9,16,80,668.2
4,74,5,7,14,61,643.5
1,58,6,7,20,70,663.8
7,45,9,5,11,35,424.5
7,58,4,7,7,75,650.3
4,98,8,4,15,48,657
3,92,4,5,2,92,818.4
8,91,7,1,3,44,573.2
5,90,6,11,6,84,802
10,47,9,4,14,76,671
7,53,5,3,10,41,458.1
4,49,4,2,15,74,633
4,42,9,2,13,48,484.2
8,77,6,8,12,70,708.8
8,68,5,1,8,61,605.9
2,54,4,8,17,45,498.5
2,62,8,9,2,76,660.8
3,62,6,6,19,83,746.7
3,57,4,1,4,71,599.9
1,85,5,10,1,76,712.4
3,58,5,7,20,44,520.4
6,67,8,5,16,88,792.6
8,65,6,9,15,41,524.7
10,49,6,7,19,51,546.9
6,86,9,5,12,95,878.9
5,43,4,2,19,86,696.6
4,94,9,4,10,46,621.4
3,41,5,2,7,71,567.7
4,42,5,9,20,71,625.3
7,46,8,2,4,89,692.7
1,94,8,2,1,70,710
7,55,6,2,3,92,724
1,70,9,1,2,41,485.1
2,49,5,9,1,58,506.2
4,58,4,8,2,68,590
1,67,7,2,15,35,479.7
11,56,4,2,19,63,621.1
11,67,8,5,8,60,621.4
11,58,4,4,5,44,477.4
9,76,5,2,14,35,510.5
6,62,9,8,4,79,695.3
1,59,6,8,8,51,522.7
1,52,9,4,5,75,631.9
6,52,7,4,2,70,595.4
4,82,6,9,12,43,568.5
4,50,7,4,14,73,642.7
11,87,7,10,10,57,673.3
6,54,5,11,15,63,606.7
11,56,5,9,14,36,468.4
7,93,8,3,5,52,634.8
9,89,8,2,13,62,707.8
10,67,7,11,10,87,777.5
5,58,9,8,19,81,743.3
9,43,8,3,9,76,634.4
4,61,5,2,15,83,722.9
10,61,8,11,11,41,514.3
2,94,7,8,6,45,594.3
3,76,6,8,6,41,515.9
11,78,9,5,17,77,782.9
1,73,9,9,14,58,638
6,72,4,11,5,89,765.3
6,83,8,6,18,90,859.6
1,81,9,5,7,49,583.9
11,79,5,3,19,65,706.7
3,72,6,7,14,85,771.9
5,51,5,9,3,53,497.5
3,41,8,4,17,90,721.8
10,98,7,11,12,91,899.3
3,67,4,7,0,44,475
10,49,4,3,7,82,663
3,61,6,11,18,86,762.8
5,56,9,2,16,42,505.4
5,65,9,11,9,35,480.9
4,42,9,1,0,36,372.8
1,46,4,6,0,63,511.3
5,83,7,5,20,76,781.8
10,47,9,2,4,44,458.6
5,59,5,3,0,76,630.6
4,51,9,9,20,43,515.9
6,74,7,3,20,84,798.4
10,56,6,7,19,65,644.9
4,67,6,1,12,66,640.4
7,80,4,7,8,36,505.2
7,49,7,9,15,58,572.6
2,61,5,11,7,71,636.5
3,77,7,8,13,87,800.1
1,96,5,7,16,77,798.3
8,72,5,10,3,40,496.2
9,61,7,8,6,42,492.8
4,83,8,4,16,74,758.4
6,76,7,2,15,59,648.7
9,52,5,11,13,76,671.4
6,66,9,9,15,77,734.9
9,54,6,3,1,85,680.9
4,61,6,11,14,59,602.7
8,69,4,4,10,80,719.4
9,82,6,7,12,45,587.1
4,79,8,2,3,69,672.3
5,76,5,8,0,35,462.1
8,73,7,10,14,94,842.4
10,83,7,8,11,93,858.3
6,99,8,5,20,87,896.7
7,73,6,9,8,57,610.9
3,97,5,8,6,37,552.5
7,87,6,1,2,75,721.9
8,92,4,9,15,35,563.9
10,74,6,5,3,88,768.6
6,81,4,9,13,78,756.6
10,58,7,9,12,46,529.4
9,47,5,10,19,72,653.6
6,78,9,10,18,95,881.3
9,72,4,3,1,74,665.6
4,83,6,8,9,65,681.1
8,100,6,7,18,63,758.5
11,67,7,7,14,69,689.3
4,76,8,10,6,62,644.6
2,87,9,2,14,55,657.1
10,64,8,2,16,45,551.5
11,75,6,2,15,60,656.8
9,56,8,11,16,45,536.3
5,63,9,2,15,39,506.5
4,60,9,4,17,90,785.2
2,41,5,7,16,41,437.3
1,70,8,2,3,85,727.3
11,83,5,5,1,65,659.9
7,72,6,7,16,73,720.7
6,69,6,9,16,76,728.6
2,51,6,8,1,42,427.4
8,83,7,9,1,87,788.5
11,51,8,7,14,61,601.7
4,90,4,3,15,55,652.7
8,96,9,1,10,64,730.8
7,88,4,10,1,48,575
5,91,6,7,7,93,853.1
10,63,8,11,20,35,517.9
10,63,5,6,11,79,710.1
8,97,4,2,13,58,690.2
9,99,6,1,13,95,909.3
5,50,4,10,11,40,447
10,52,4,4,1,40,421.8
5,66,9,4,13,87,775.1
2,47,4,6,11,39,421.7
5,49,6,11,8,69,603.3
3,47,9,5,7,78,645.4
7,59,6,9,19,49,562.3
10,47,7,8,15,69,631.9
5,48,7,9,9,82,677.2
8,46,7,10,6,84,679.2
1,53,4,7,14,75,647.1
3,67,8,9,8,42,511.2
3,41,6,3,3,77,592.7
9,96,7,9,5,69,744.1
5,82,8,2,11,39,545.5
9,47,7,9,14,65,605.7
9,52,7,6,18,76,691.2
1,60,8,4,1,65,582.9
2,86,7,11,18,71,757.7
5,67,4,2,19,42,526.6
4,74,4,10,19,40,544.2
10,62,9,3,1,57,566.1
9,85,4,5,14,87,822.7
7,54,5,9,11,50,521.2
6,41,9,7,0,78,612
7,100,7,11,13,83,858.7
1,90,5,11,3,42,548.4
1,51,6,3,10,38,428
8,96,8,4,6,66,727.4
2,91,6,11,12,87,835.9
10,75,5,2,13,83,770.1
11,42,4,8,6,37,399.1
9,44,7,6,10,84,684
7,42,9,3,19,50,522.8
6,96,7,5,19,94,918.4
1,86,4,5,10,68,691.6
1,58,7,1,20,47,534.5
2,41,8,5,8,67,563.9
6,83,8,6,3,56,621.6
6,76,8,10,1,65,648.1
2,93,6,10,1,58,643.8
1,56,4,11,8,37,431.5
10,53,8,11,18,67,657.1
5,67,5,11,14,64,645.8
5,66,8,2,20,60,643.6
2,93,9,3,20,68,768.2
6,49,6,10,17,85,722.7
9,42,5,5,15,56,531
2,75,4,3,1,64,605.6
10,77,4,5,11,69,691.5
2,95,9,5,0,59,659.1
3,64,8,8,1,62,587.2
7,61,5,10,13,67,643.7
6,87,9,9,6,57,657.3
8,78,5,8,16,60,666
8,86,8,3,14,90,855.4
6,69,8,1,16,43,546.3
11,60,7,3,8,42,494.6
10,69,7,1,12,71,690.3
3,67,8,11,1,67,627.3
3,70,6,9,14,49,570.3
1,96,9,3,19,83,854.3
7,91,7,8,10,81,806.9
5,65,8,6,18,42,539.6
4,82,5,3,13,89,813.3
10,61,9,9,3,55,566.1
4,60,7,8,10,92,768.4
4,40,6,3,15,37,412.5
6,76,9,7,1,43,527.9
8,52,9,5,1,86,694
8,60,4,2,8,48,507.2
5,85,5,8,20,72,760.6
6,48,6,1,20,61,587.1
4,56,6,4,3,54,514.4
11,86,6,11,7,91,843.9
9,60,5,11,17,38,500
8,70,6,4,14,58,623.8
10,78,4,10,1,61,622.5
10,98,7,5,10,46,637.8
1,93,5,4,16,62,703.2
2,61,6,1,6,69,614.5
9,51,8,7,7,58,557.4
8,94,7,10,9,65,728.9
3,45,9,11,2,93,712.1
8,92,5,2,12,37,560.7
1,55,8,10,16,64,620.6
10,65,9,3,12,61,634.5
4,44,8,5,18,87,720.9
3,48,6,8,8,51,493.7
6,85,5,10,20,40,589
7,79,6,8,15,81,783.5
4,53,9,2,4,77,646.1
7,83,4,9,8,52,604.6
9,81,8,6,8,94,847.6
11,69,4,9,5,69,653.9
2,91,9,4,20,61,724.9
11,91,6,3,9,51,636.1
3,65,7,5,17,45,543.1
5,92,8,5,10,72,757.2
3,84,7,4,14,71,731.7
11,68,5,7,6,76,694.8
8,58,8,8,13,68,653
10,86,4,5,7,81,770.9
8,47,7,9,18,66,622.8
8,62,9,7,14,77,721.1
9,92,5,7,18,90,880.6
4,81,8,8,17,91,854.1
5,74,9,4,16,80,770.8
5,70,5,10,2,80,700.8
8,92,4,6,2,69,703.1
7,74,9,5,6,62,643
9,71,8,1,9,88,782
8,97,5,9,16,56,702.2
2,44,6,2,14,50,487.4
10,55,8,6,7,80,691.2
4,56,8,8,16,76,693.2
6,71,8,3,2,88,754.6
2,77,8,5,3,74,693.4
7,97,6,7,7,46,616.6
3,71,9,4,12,39,518.7
3,91,9,5,0,60,654.6
11,59,9,1,17,60,627.6
2,87,4,4,10,47,579.9
11,95,6,7,20,58,728.8
8,41,6,10,5,78,623.4
6,59,5,7,15,37,473.9
1,86,7,10,20,66,733.8
1,57,9,10,18,57,599.3
7,40,7,4,16,83,680.5
8,97,5,6,17,86,867
5,68,6,5,10,71,670.9
11,68,5,1,13,89,782.9
5,58,8,8,11,72,662.2
4,83,5,7,19,79,786.5
6,79,5,5,6,72,693.4
6,45,8,10,16,47,507.1
3,83,7,10,4,49,580.9
9,78,8,7,13,36,537.8
11,89,4,10,12,45,606.9
7,93,5,3,11,50,631
1,85,5,8,13,52,618.8
7,47,7,5,8,68,593
5,63,6,2,3,44,480
5,59,8,2,18,47,544.3
2,93,6,4,0,66,677.2
4,53,4,7,12,94,750.8
6,44,8,10,5,42,439.2
10,80,4,4,0,41,507.9
11,79,4,9,16,82,792.8
7,73,4,2,2,51,540.3
11,99,9,6,16,75,832.7
5,55,8,4,1,61,553.9
9,84,8,6,6,93,844.3
3,46,9,10,0,42,426.6
1,55,7,9,20,63,623.1
4,46,9,10,14,91,745.7
9,66,5,9,3,86,732
4,53,6,9,5,71,611.7
2,53,6,9,20,61,603.7
10,83,4,3,12,71,721.5
5,72,8,11,12,93,826.7
3,72,8,9,19,91,833.1
9,83,4,3,0,58,607.2
4,59,5,10,1,79,656.9
6,92,6,3,5,50,610
2,86,9,5,10,60,671.6
6,75,7,6,17,88,816.8
3,46,5,9,12,65,575.1
9,71,8,1,20,61,670.9
11,87,4,8,11,60,677.6
2,42,6,4,19,77,649.3
9,78,4,10,6,49,571.5
5,68,8,7,19,92,828.2
8,63,4,6,6,83,706.7
2,61,9,6,6,49,523.7
6,45,6,7,1,57,498.7
3,87,4,4,10,59,647.9
10,63,6,6,0,78,671.6
5,79,4,3,20,38,545.2
8,62,4,5,12,70,651.4
10,93,6,2,11,87,843.7
1,77,9,3,12,50,592
5,49,4,9,6,81,651.3
3,55,9,6,11,74,662.2
4,50,5,3,16,93,749.5
2,71,7,2,7,55,576.5
9,84,5,5,2,86,777.8
3,100,7,10,6,74,776.2
2,45,5,5,18,77,651.7
10,63,7,1,19,87,784.1
11,72,4,3,7,90,778
9,92,6,7,13,51,653.5
7,90,6,9,13,37,568.9
6,51,8,5,1,41,435.1
1,95,7,4,5,46,592.6
5,66,8,3,15,35,490.3
11,77,9,10,8,77,755.3
11,57,9,9,20,71,701.9
3,84,8,7,14,40,569.2
1,78,7,7,18,80,776.4
4,94,6,8,14,94,890.6
2,52,7,10,11,95,762.7
2,92,9,1,8,83,804.5
3,79,4,11,15,57,638.3
8,69,8,4,5,59,604.5
8,92,8,5,19,59,722.3
7,88,9,5,14,37,574.7
6,80,7,1,12,38,533.8
9,91,8,3,20,64,749.8
4,52,6,2,9,67,591.9
1,73,8,7,13,63,655.3
8,75,7,5,2,38,493.6
7,69,9,3,11,48,565.6
7,100,6,11,0,55,656.1
3,64,6,8,20,41,527.5
4,41,8,1,15,55,520.9
10,75,7,1,9,90,802.6
9,57,8,6,8,41,484.1
6,44,4,1,17,35,413.1
5,58,9,4,0,94,745.4
3,81,4,6,9,68,678.4
9,57,6,1,6,57,550.5
5,96,8,9,9,37,578.1
5,71,4,4,11,52,568.8
4,60,5,9,10,77,678.3
4,49,4,9,8,46,463.6
1,76,8,6,4,48,550
7,88,8,7,3,75,744.3
9,61,9,1,19,62,647.4
3,52,4,5,12,76,644.4
2,94,8,3,7,79,783.1
3,56,8,10,15,58,591.2
1,48,9,10,0,58,516.6
6,63,9,6,16,37,505.7
11,83,9,4,14,93,874.5
11,53,9,9,14,92,785
7,85,5,7,17,43,593.7
11,47,6,4,5,58,530.2
11,94,8,11,1,94,872.8
2,76,7,6,4,36,481.6
8,58,9,2,18,89,782.7
6,67,6,3,6,74,670.4
4,85,9,11,8,62,684
5,80,6,7,1,41,513.7
8,69,7,11,6,43,523.9
3,46,4,4,13,79,645.1
3,98,5,10,14,73,783.1
11,97,8,7,11,94,911
4,65,4,9,19,73,697.5
1,79,7,5,3,67,654.5
9,85,5,1,12,68,711
8,93,5,5,8,55,652.7
8,99,5,6,11,95,902.1
10,85,7,11,9,63,696.1
6,50,9,2,8,61,566.7
7,53,9,8,20,51,570.7
6,60,9,2,6,94,771.4
9,47,4,9,11,76,642.8
3,42,8,2,15,81,666.1
3,67,5,3,14,82,731.2
3,100,5,8,6,57,671.5
10,68,4,11,7,87,757.1
3,62,9,6,6,79,693.7
9,57,5,1,10,55,548.7
4,74,5,4,3,42,498
7,52,7,5,17,43,501.1
9,51,6,11,18,92,777.8
11,86,4,3,6,67,690.1
7,89,4,1,12,92,846.6
9,44,9,3,8,38,429.4
3,78,4,9,17,93,837.7
4,50,9,2,6,52,506.4
8,97,7,1,19,66,766.6
6,98,7,7,15,64,748.2
5,50,8,7,4,59,541.7
4,98,9,5,6,91,868.5
8,86,7,2,5,67,692.7
1,81,9,1,1,69,668.7
9,86,4,5,6,76,738
1,70,8,10,20,90,822.2
8,70,6,4,8,68,658.4
4,52,5,9,12,84,699.6
9,53,5,5,16,36,457.4
11,88,8,11,16,47,647.3
5,84,9,10,14,87,839.7
3,81,9,2,17,75,761.3
9,64,9,4,14,57,615.5
11,72,6,9,10,95,831.7
9,72,5,8,11,57,616.5
4,54,8,3,16,65,620.7
11,55,9,8,11,36,471.6
4,83,7,2,6,36,508.6
8,97,4,3,6,39,563.1
2,95,6,5,20,94,906.4
9,77,9,11,9,48,596.4
6,45,5,10,15,57,545.5
9,83,4,10,10,89,820.1
8,64,8,8,15,91,804.3
7,54,9,1,1,69,599.7
1,43,5,4,1,80,601.2
3,95,4,1,17,35,560.1
11,43,7,1,4,75,609.1
2,69,6,5,13,82,738.6
5,73,8,6,7,83,751.7
5,66,5,1,5,74,655.2
5,70,7,11,8,49,560.7
4,95,6,6,5,64,695.6
5,71,6,5,20,55,625.9
3,83,7,4,16,42,576
1,78,5,10,7,41,519.3
5,91,6,5,2,75,734.7
9,48,8,8,11,68,618.2
9,80,4,9,12,91,827.7
4,47,8,11,17,76,673.2
3,53,9,2,10,71,631.5
1,72,6,6,1,82,706
2,62,4,3,13,87,733.9
8,60,7,2,0,66,592.2
1,94,4,1,14,67,718.9
8,51,4,4,17,40,469.2
7,96,4,8,17,76,805
8,41,6,3,16,44,465.4
6,52,9,5,0,60,543.6
9,98,9,10,13,92,913.8
3,43,5,5,19,85,695.1
10,59,9,5,15,79,728.1
4,89,6,11,3,60,654.8
6,90,5,9,5,53,623.3
8,87,7,8,15,69,747.9
5,98,7,8,19,79,843.5
3,53,7,1,5,38,423
6,69,7,1,14,59,623.1
4,68,7,2,0,95,767.7
9,47,8,8,6,42,455.2
3,51,6,10,10,46,484.4
4,80,5,1,0,88,755.2
7,77,7,4,7,58,623.4
7,65,8,9,13,58,618.2
4,89,9,2,4,51,611.1
6,41,8,3,12,59,539.1
3,94,8,11,14,67,752.5
6,79,6,6,8,61,645.3
2,95,7,11,7,36,554.8
8,53,8,10,18,43,519.9
2,45,8,3,16,89,721.7
11,81,7,4,18,92,867.8
7,79,6,9,17,67,714.5
9,70,8,9,17,53,623.3
1,56,5,10,3,83,670.7
8,64,4,5,1,39,449.5
7,100,9,7,4,81,821.1
6,71,4,9,16,54,604.8
6,51,4,8,6,58,531.6
6,88,6,11,15,91,867.1
9,52,8,7,0,65,575.1
2,58,4,8,11,78,671.6
1,83,4,5,18,38,544.8
6,87,9,5,8,66,708.8
10,64,7,5,15,81,745.3
11,70,8,1,6,69,668.3
8,98,8,6,14,48,664
3,76,9,5,11,70,702
10,64,7,8,3,85,730.1
1,55,8,8,5,40,448.8
9,96,5,2,5,51,627.9
1,77,9,11,14,52,619.4
3,82,6,6,2,42,523.4
8,88,7,11,1,85,794.9
3,97,9,10,4,86,835.2
4,62,4,10,7,46,500.4
8,53,8,6,18,51,559.1
1,45,5,3,20,65,588.1
6,64,5,1,15,85,745.7
1,62,6,7,18,35,476.5
1,99,9,10,15,45,649.1
8,82,5,5,5,76,725
11,51,9,10,0,50,501.6
4,52,8,5,17,71,653.5
1,75,8,11,7,83,755.7
10,78,5,8,4,62,640.2
7,73,8,5,11,43,548.1
5,45,9,5,17,89,737.9
5,77,8,1,4,93,802.5
1,89,4,2,12,42,560.8
10,91,9,5,20,59,731.1
11,79,7,7,11,44,577.6
6,47,8,3,15,74,649.8
9,100,8,1,13,37,602.1
9,47,9,11,10,89,735.3
8,79,6,2,8,57,622.5
5,72,7,3,9,57,604.5
1,73,7,9,15,78,742.6
9,83,7,8,18,90,863.6
1,54,5,4,9,38,430.4
8,75,4,8,20,93,847.7
5,99,4,9,3,88,829.6
3,96,6,3,20,84,854
11,74,7,6,7,57,619.3
7,85,7,8,10,43,579.9
7,61,8,10,5,87,739.7
9,62,9,7,3,38,471.2
7,79,5,9,20,68,725.8
11,84,5,7,4,73,719.5
3,94,6,1,17,52,659.4
11,90,4,9,2,68,701.2
1,61,7,5,6,91,742.7
8,44,9,6,11,68,606.2
3,70,6,2,2,76,669.6
8,52,5,2,16,37,454.3
8,67,5,4,2,53,542.1
5,97,5,4,10,68,735.8
1,59,7,5,5,60,562.8
10,72,7,7,10,69,688.7
7,55,7,11,3,75,645.7
10,68,8,1,16,77,738.3
5,62,4,10,0,65,583.1
8,63,5,4,11,77,692.7
9,73,5,9,2,61,612.1
11,46,8,8,15,37,459.3
7,77,5,3,2,71,667.9
7,76,5,6,13,46,568.4
1,100,7,11,16,81,845.9
4,43,7,9,18,57,553.3
2,73,4,8,6,51,551.1
2,81,5,7,10,50,586.4
2,61,6,7,15,51,553.3
4,44,5,1,18,49,493.9
1,89,5,5,4,60,640.6
4,81,4,7,0,79,711.5
2,62,6,2,9,36,447.4
5,93,5,6,17,51,656.5
3,99,9,2,9,35,568.1
8,54,9,3,0,64,573.2
4,70,6,1,12,66,649.4
1,98,9,3,3,64,701.4
1,48,7,7,11,76,640.6
10,82,7,5,15,38,562.8
3,97,6,4,18,76,807.4
9,92,5,8,11,78,792
7,64,6,8,5,66,622
2,64,9,1,15,94,804.8
9,100,6,9,11,69,772.1
10,88,9,9,9,35,557.5
2,60,7,2,4,53,522.3
3,48,6,2,18,67,608.5
11,94,8,8,11,53,677.7
10,87,9,11,7,70,742.6
2,77,8,6,3,61,623.1
3,61,7,3,6,47,502.3
6,82,5,2,4,61,631.5
9,62,9,5,10,80,723.6
9,88,5,8,16,48,632
7,43,7,6,20,58,568
3,68,5,3,2,69,621.9
4,54,9,9,1,53,515.3
6,40,4,8,18,95,742.9
11,93,9,10,1,59,680.5
5,69,9,6,13,45,555.5
2,68,8,1,0,43,480.9
6,59,4,2,15,40,480
3,72,4,4,14,92,798
8,80,4,2,17,70,718.8
2,83,9,3,1,92,805.6
1,75,7,8,10,71,691.9
9,99,4,9,20,63,757.9
3,61,6,6,16,43,513.5
11,52,5,4,12,67,614.1
1,46,7,11,11,57,534.9
7,47,6,2,1,49,456.7
10,67,9,7,20,45,584.5
5,84,9,10,17,57,684.9
5,82,6,11,9,60,656.2
1,48,8,7,11,35,419.5
9,64,8,10,16,64,663.6
7,95,6,9,13,51,660.9
8,55,8,5,18,81,728.9
9,49,5,10,12,80,679.8
6,50,5,4,2,75,608.1
5,70,9,10,7,57,608.9
6,51,8,6,4,70,606
11,99,4,2,11,75,788.9
2,70,6,2,0,94,759.8
4,53,5,9,20,39,482.3
3,90,8,7,15,69,750.1
7,83,8,7,11,84,806
9,71,5,5,16,43,549.9
5,89,5,7,8,38,543.6
6,92,4,9,12,41,582.7
10,56,8,10,3,35,437.9
2,74,8,5,3,50,552.4
3,40,7,9,14,91,715.7
3,68,9,1,9,94,798.4
9,90,4,3,5,59,650.7
7,100,5,7,2,92,857.2
8,43,5,4,14,40,439.4
11,62,6,2,5,72,649.8
10,67,9,3,10,48,562.2
11,55,5,7,1,88,704.8
9,51,8,8,1,71,609.7
6,92,5,11,0,45,570.7
4,60,8,9,10,35,460.5
1,84,8,6,4,86,783
8,56,4,10,5,76,648.6
7,79,5,9,2,35,483.1
2,52,4,4,19,87,725.5
8,91,9,5,4,95,870.7
5,97,8,1,19,70,787
7,71,9,9,8,42,535.6
4,76,5,9,18,66,693
5,89,9,9,4,67,709.5
8,54,9,3,11,42,489.6
1,51,5,10,11,48,490.4
1,100,4,10,15,58,701.6
4,88,4,10,6,83,778.5
3,96,8,8,13,75,795.5
10,54,8,3,8,63,594.5
2,73,5,6,14,59,624.3
3,45,5,5,10,40,423
11,56,7,8,3,35,433.1
11,87,7,3,10,89,840.9
11,88,6,1,8,57,654.3
1,96,8,9,5,75,765.5
1,59,9,10,16,67,653.5
6,48,6,9,8,48,484.4
5,98,6,3,5,90,846
8,44,4,2,5,62,526
2,62,9,4,3,63,591.1
4,72,4,8,19,77,739.3
8,77,7,6,10,74,726
6,95,6,10,2,57,655.7
1,53,7,1,17,78,679.8
4,56,9,8,15,72,672.2
1,96,9,5,20,83,860.1
2,58,8,6,15,77,694.9
5,72,5,5,11,44,533.4
8,40,4,10,13,61,545.3
8,52,8,5,8,42,471.4
11,85,8,3,6,78,765.2
3,66,4,4,13,87,749.1
11,45,4,5,19,38,454.2
4,98,9,11,19,55,721.9
10,45,9,11,9,55,540.9
11,72,6,2,10,64,652.8
6,69,7,6,6,47,535.9
11,85,9,2,18,92,886.2
11,74,8,4,18,37,548.7
10,62,6,1,20,54,598.6
3,49,6,4,10,70,603.2
2,90,8,7,5,74,741.6
6,58,9,8,7,39,473.5
11,90,8,2,0,56,637.6
5,67,5,3,7,92,766.4
10,62,9,1,4,36,458.4
5,43,7,7,9,59,533.3
10,59,8,4,1,74,647.4
5,58,9,11,3,58,566
10,81,4,10,1,92,802
5,66,5,8,14,39,501.7
3,96,7,5,19,50,670.4
7,73,9,9,9,87,792.5
6,43,4,6,20,49,503.3
4,95,9,11,1,85,816.7
2,77,4,10,5,47,540.1
9,46,7,2,13,45,480.9
1,87,5,1,4,50,574.8
11,100,4,1,1,52,630.2
4,46,6,9,13,59,551.9
1,89,7,1,12,81,787.3
6,91,7,3,1,72,718.8
4,65,8,2,8,74,674.8
5,65,5,4,2,38,447.6
5,93,6,1,14,87,842.7
9,58,6,1,2,92,732.4
1,48,8,4,11,82,674.4
2,100,4,4,5,55,645.9
6,59,4,7,18,45,523.7
5,81,6,8,16,92,849.4
11,84,5,8,5,86,795.6
7,89,4,8,18,93,880.9
3,55,7,9,16,68,641
3,93,9,1,15,64,728.8
10,56,8,9,20,88,786
2,61,5,10,7,38,453.8
3,52,4,8,18,48,514.4
10,51,9,1,7,45,485.1
1,49,6,7,19,38,457.4
5,40,8,9,14,60,553.6
5,71,4,4,7,37,472.7
11,69,6,9,2,90,768
7,47,4,1,15,88,708.8
4,60,8,9,2,91,741.3
3,61,7,6,0,71,617.5
1,57,7,4,7,72,628.4
8,41,9,5,8,75,624.3
3,87,6,7,11,38,548.2
2,83,7,10,17,60,683.6
11,48,8,4,16,73,661.9
4,42,6,8,7,79,628.3
3,93,4,3,19,76,788.8
1,65,5,2,10,78,684.4
3,60,4,1,6,76,643.2
2,69,8,6,13,45,545.1
8,67,9,2,9,45,537.1
6,75,6,8,14,88,804.6
9,65,4,11,11,72,677.2
8,73,6,10,19,72,734
10,47,7,4,16,54,548
3,49,5,9,7,60,539.6
5,87,8,4,13,72,751.2
7,94,4,4,14,46,619
5,82,5,8,10,89,811.1
8,89,8,8,11,63,711.7
5,93,8,5,19,48,658.8
1,53,9,3,15,84,717.2
5,79,7,2,19,93,856.3
4,94,9,9,17,59,722.7
6,54,9,9,9,89,744.5
3,56,6,5,18,85,735.1
11,92,6,8,17,76,809.8
5,57,5,7,0,76,629.4
2,71,7,3,3,73,663.1
11,77,8,5,6,60,644.6
6,62,7,9,0,44,481.6
6,85,7,4,7,48,590.4
5,62,5,3,16,39,490.5
6,74,6,7,7,91,793.1
11,78,7,8,4,56,618
7,54,7,5,0,45,460.3
5,92,7,8,14,63,720.5
1,63,4,5,3,41,450.3
8,67,7,9,6,86,752
4,55,7,7,13,52,542.4
9,55,8,5,11,65,619.1
10,79,9,9,20,77,798.9
6,78,4,5,2,54,573.4
1,45,7,8,19,91,742.5
3,41,9,4,17,69,610.7
3,93,7,9,7,41,575.9
10,52,5,6,1,95,731.1
4,83,5,6,5,64,655.2
6,86,9,3,6,38,542.6
7,98,4,3,6,85,817.1
10,48,8,4,12,64,596.8
4,73,4,1,0,64,597.8
6,56,4,6,7,64,580.6
11,66,5,1,12,87,762.5
1,68,5,11,19,52,591.8
8,76,8,4,18,77,768.7
7,82,7,7,16,80,793.6
11,61,8,6,12,44,530.2
11,90,7,8,15,48,647.4
9,63,9,4,14,70,684
3,46,9,9,10,57,541.9
2,73,6,10,11,46,551.8
1,87,5,8,2,46,554.4
3,51,6,5,8,68,592.6
5,62,6,6,13,60,603.8
11,54,5,5,6,40,452.4
2,72,6,6,10,71,678.1
3,96,4,1,9,85,810.9
4,52,7,4,2,87,684.9
7,62,8,9,18,49,576.7
3,77,5,4,1,76,685.2
9,71,4,2,16,73,706.9
8,84,9,6,1,53,609.7
4,89,8,2,20,74,787.6
1,74,8,3,15,81,759.3
1,40,8,7,16,57,533.5
1,86,6,4,9,70,706.8
1,97,6,1,3,47,589.3
8,84,6,9,10,65,696.7
3,44,6,6,16,95,748.5
6,96,4,9,11,71,756.3
3,52,6,3,20,60,590
11,93,5,5,9,77,783.1
5,44,8,9,15,82,690
7,99,4,6,3,86,819
2,71,9,2,2,52,551.8
6,90,6,1,8,94,853.8
6,60,9,9,5,81,704.9
11,63,8,1,11,91,785.3
3,99,4,5,0,67,695.1
6,57,8,1,13,74,670.6
10,60,9,5,9,66,639.2
10,93,4,5,17,38,589.4
5,49,7,7,12,75,649.5
2,63,4,7,8,53,537.7
9,79,6,11,18,41,581.3
8,86,9,10,3,81,781.3
3,60,8,1,2,69,608.7
8,64,8,9,5,60,601
9,91,8,1,8,78,783.6
3,99,5,5,9,57,675.1
3,96,5,7,8,68,725.6
2,98,6,8,16,85,855.9
8,62,7,2,9,90,760.8
10,61,5,1,5,41,468.7
1,43,4,4,15,45,451.9
8,73,9,4,16,85,801.3
7,95,6,10,10,42,602.4
7,45,7,6,19,47,510.1
3,67,4,1,6,66,609.2
1,70,8,1,3,75,671.1
4,74,5,3,9,68,660.2
9,78,4,5,20,52,629.6
5,81,7,6,13,49,604.7
1,62,6,5,16,89,764.3
5,45,4,5,13,77,636.3
8,55,6,9,19,58,601.8
8,41,8,2,12,81,662.9
5,63,7,1,1,55,536.9
9,56,7,6,8,52,537.2
1,84,5,9,2,48,557.6
4,40,9,7,3,92,692.2
3,45,7,8,11,87,697.3
2,44,4,5,14,53,498.7
8,96,4,10,19,47,656.7
7,84,4,4,7,91,812.7
9,99,8,6,17,50,690.2
2,94,7,3,4,36,532
4,89,7,1,1,91,810.9
6,68,4,11,8,68,648
11,51,5,4,13,83,702.5
3,78,5,9,0,60,602.8
8,86,7,4,19,88,858.2
3,42,7,1,3,93,685.7
2,87,6,4,16,56,658.6
3,40,7,7,9,54,492.8
11,66,4,3,1,63,591.1
6,87,9,10,5,52,627.6
